title,category,average-bleu,average-rouge,average-bert-score,average-cosine-similarity
Neodymium - Periodic Table of Videos,Physical Science,0.781014456,0.147519534,0.510378299,0.454369797
Thallium - Periodic Table of Videos,Physical Science,0.788687636,0.053571429,0.430055705,0.337345909
Flerovium (NEW ELEMENT!) - Periodic Table of Videos,Physical Science,0.888863208,0.095238095,0.398270279,0.238095108
What is the Heisenberg Uncertainty Principle? - Chad Orzel,Physical Science,0.696899941,0.080077575,0.404227502,0.264491944
Early forensics and crime-solving chemists - Deborah Blum,Physical Science,0.715301398,0.078855876,0.418156866,0.197869928
Germanium - Periodic Table of Videos,Physical Science,0.676811103,0.060606061,0.416823213,0.362957871
Strontium - Periodic Table of Videos,Physical Science,0.708393375,0.100980358,0.456458802,0.323472314
Gold - Periodic Table of Videos,Physical Science,0.73955758,0.109834876,0.461630371,0.366534998
Antimony - Periodic Table of Videos,Physical Science,0.774467767,0.06127451,0.43125495,0.342788219
Lead - Periodic Table of Videos,Physical Science,0.69037418,0.159754224,0.476142752,0.416510821
Arsenic - Periodic Table of Videos,Physical Science,0.72646793,0.093030604,0.449011575,0.257178657
Nickel - Periodic Table of Videos,Physical Science,0.783612296,0.150997151,0.5332945,0.400630548
An athlete uses physics to shatter world records - Asaf Bar-Yosef,Physical Science,0.76063194,0.133061687,0.414081438,0.204235882
Promethium - Periodic Table of Videos,Physical Science,0.668472438,0.029761156,0.404216578,0.274550082
Tin - Periodic Table of Videos,Physical Science,0.643535924,0.104166667,0.452444685,0.252709051
Platinum - Periodic Table of Videos,Physical Science,0.863777406,0.137037037,0.429981242,0.43016491
Iron - Periodic Table of Videos,Physical Science,0.780849434,0.068518519,0.44976794,0.133585103
Ununseptium - Periodic Table of Videos,Physical Science,0.802196728,0.115384615,0.575682199,0.433962068
Indium - Periodic Table of Videos,Physical Science,0.684900222,0.110378788,0.416842128,0.357330921
Protactinium (new) - Periodic Table of Videos,Physical Science,0.680951562,0.055727554,0.432359253,0.305527269
Can you solve the secret sauce riddle? - Alex Gendler,Problem Solving,0.759620346,0.122993229,0.436890323,0.223201261
Working backward to solve problems - Maurice Ashley,Problem Solving,0.73903555,0.075848988,0.406217499,0.196214085
Can you solve the multiverse rescue mission riddle? - Daniel Finkel,Problem Solving,0.685262556,0.079589343,0.419684651,0.167945215
Can you solve the fish riddle? - Steve Wyborney,Problem Solving,0.840783259,0.117567155,0.566414365,0.463740532
Can you solve the virus riddle? - Lisa Winer,Problem Solving,0.731735505,0.073888859,0.383239429,0.149754728
The power of creative constraints - Brandon Rodriguez,Problem Solving,0.650417739,0.055544456,0.392036238,0.071355476
Why are eating disorders so hard to treat? - Anees Bahji,Psychological Disorders and Treatment,0.736409719,0.215268729,0.527296083,0.497258482
What color is Tuesday? Exploring synesthesia - Richard E. Cytowic,Psychological Disorders and Treatment,0.734550469,0.105559226,0.441234066,0.249192319
Do personality tests work? - Merve Emre,Psychology,0.697091186,0.170158117,0.452289068,0.338855395
Was Leonardo da Vinci dyslexic?,Psychology,0.618355245,0.155448718,0.44653367,0.350071111
How to be more empathetic,Psychology,0.693205851,0.058823529,0.416810257,0.461434364
Earworms: Those songs that get stuck in your head - Elizabeth Hellmuth Margulis,Psychology,0.70454594,0.104622275,0.402685535,0.331788314
Do you see a face? You're actually hallucinating - Susan G. Wardle,Psychology,0.714986945,0.128410534,0.47645533,0.413392204
"What causes panic attacks, and how can you prevent them? - Cindy J. Aaronson",Psychology,0.745305096,0.191005987,0.486908317,0.469069061
What is imposter syndrome and how can you combat it? - Elizabeth Cox,Psychology,0.689533081,0.111991342,0.465130864,0.317746443
Why you procrastinate even when it feels bad,Psychology,0.714827815,0.141642099,0.501194622,0.431245855
Stay in - or leave - a relationship?,Psychology,0.657617522,0.071428571,0.419248926,0.307172122
How friendship affects your brain - Shannon Odell,Psychology,0.681809467,0.090623297,0.403770998,0.238379745
"What is ""normal"" and what is ""different""? - Yana Buhrer Tavanier",Psychology,0.749166421,0.08606738,0.393771371,0.222133132
Why do we feel nostalgia? - Clay Routledge,Psychology,0.647605594,0.089307996,0.416183238,0.424282402
How to enter flow state,Psychology,0.705499821,0.109517191,0.445200076,0.35073296
Can stereotypes ever be good? - Sheila Marie Orfano and Densho,Psychology,0.70022835,0.089814025,0.445867956,0.27226312
Should you care what your parents think?,Psychology,0.714536974,0.197778068,0.505487969,0.456536776
The science of laughter - Sasha Winkler,Psychology,0.731016695,0.06503224,0.427936102,0.312894601
Different ways of knowing - Daniel Tammet,Psychology,0.788840924,0.043478261,0.413381305,0.103298365
Is it normal to talk to yourself?,Psychology,0.695990692,0.102715746,0.461479801,0.395961372
The world's most dangerous fart - Nick Caruso and Dani Rabaiotti,Psychology,0.75108142,0.135682641,0.484459422,0.352290487
How to deal with rejection,Psychology,0.672973119,0.109831874,0.427115625,0.441929276
The psychology behind irrational decisions - Sara Garofalo,Psychology,0.730458314,0.099816017,0.446446636,0.267820813
Try something new for 30 days - Matt Cutts,Psychology,0.673708919,0.049337607,0.400483581,0.097710051
Friendship & vulnerability,Psychology,0.63681215,0.125,0.480680496,0.344251916
Do politics make us irrational? - Jay Van Bavel,Psychology,0.730838309,0.089920983,0.450632335,0.269957592
How do you know what's true? - Sheila Marie Orfano,Psychology,0.670352895,0.186007212,0.498203868,0.325986836
Why is being scared so fun? - Margee Kerr,Psychology,0.667729606,0.042686508,0.38346795,0.246824307
The hidden power of smiling - Ron Gutman,Psychology,0.679366519,0.077724973,0.367628019,0.115393727
Confused about recycling? It's not your fault - Shannon Odell,Psychology,0.747754321,0.178661081,0.524878047,0.51569245
What is d??j?? vu? What is d??j?? vu? - Michael Molina,Psychology,0.674880475,0.160925525,0.453765707,0.33550648
"Why is Aristophanes called ""The Father of Comedy""? - Mark Robinson",Psychology,0.644772054,0.12657712,0.442168778,0.264768117
How one journalist risked her life to hold murderers accountable - Christina Greer,Psychology,0.71383308,0.150671982,0.38919453,0.336510069
Forget shopping. Soon you'll download your new clothes - Danit Peleg,Psychology,0.727267613,0.149719034,0.466504446,0.291302098
Inside the minds of animals - Bryan B Rasmussen,Psychology,0.666049246,0.134838042,0.470607228,0.405172222
"The ""End Of History"" Illusion - Bence Nanay",Psychology,0.712068284,0.096042914,0.411207716,0.220705056
Why is it so hard to break a bad habit?,Psychology,0.73685825,0.097897968,0.420232412,0.412418175
The Psychology of Listicles,Psychology,0.801694185,0.022222222,0.33371362,0.184563293
The sibling rivalry that divided a town - Jay Van Bavel and Dominic Packer,Psychology,0.679260863,0.139704925,0.472738608,0.424627867
How does the Rorschach inkblot test work? - Damion Searls,Psychology,0.698691359,0.180136502,0.47944971,0.44250591
How to get motivated even when you don't feel like it,Psychology,0.751515767,0.144408282,0.47478677,0.372362048
History vs. Sigmund Freud - Todd Dufresne,Psychology,0.645587939,0.068053221,0.36973388,0.27539936
Should you trust your first impression? - Peter Mende-Siedlecki,Psychology,0.672320418,0.170240916,0.466789708,0.401509866
The basics of special procedures,Psychology,0.644592269,0.14854653,0.438850416,0.350178425
Is telekinesis real? - Emma Bryce,Psychology,0.643756185,0.077477001,0.439164023,0.3746331
The Bystander Effect: The science of empathy,Psychology,0.741710839,0.113003096,0.42301997,0.273486872
How to manage your emotions,Psychology,0.729609029,0.184710241,0.522180243,0.458364926
What should you listen to when you want to focus?,Psychology,0.703759783,0.141691499,0.487435963,0.407482519
Are we all related?,Psychology,0.756140864,0.159175315,0.433294,0.4086327
3 tips to boost your confidence - TED-Ed,Psychology,0.768866136,0.123238159,0.409226266,0.379416449
The neuroscience of imagination - Andrey Vyshedskiy,Psychology,0.728698967,0.136964051,0.447780091,0.277282298
Can you solve the frog riddle? - Derek Abbott,Psychology,0.749070586,0.105992977,0.467643962,0.480274971
The Egyptian myth of Isis and the seven scorpions - Alex Gendler,Psychology,0.639099496,0.143232095,0.458320606,0.24121333
Psychotherapy and Sigmund Freud,Psychology,0.759812166,0.083244653,0.417392234,0.293895033
The impostor syndrome,Psychology,0.647262798,0.055555556,0.410411415,0.278806621
What is depression? - Helen M. Farrell,Psychology,0.797341281,0.07967033,0.420167452,0.186198396
When are you actually an adult? - Shannon Odell,Psychology,0.662878533,0.058076923,0.403916406,0.168461148
How quickly do you judge a face?,Psychology,0.7072618,0.159569531,0.472288099,0.389098685
Are all of your memories real? - Daniel L. Schacter,Psychology,0.70041462,0.097741489,0.391710304,0.25069157
"Doodlers, unite! - Sunni Brown",Psychology,0.701750402,0.156548458,0.399753534,0.381666219
The gory history of barber surgeons - Stephanie Honchell Smith,Psychology,0.683643885,0.125025138,0.460095922,0.33749047
Why do you want to squeeze cute things? - Joshua Paul Dale,Psychology,0.650105908,0.1740789,0.495449597,0.349498293
This thought experiment will help you understand quantum mechanics - Matteo Fadel,Psychology,0.686116531,0.153386345,0.502929094,0.314865586
The best way to apologize (according to science),Psychology,0.732720409,0.25712211,0.532940745,0.556685249
The benefits of daydreaming - Elizabeth Cox,Psychology,0.679451002,0.111858874,0.453539345,0.294861249
The science of falling in love - Shannon Odell,Psychology,0.700036,0.100754362,0.403006953,0.193009242
How daylight saving time affects our bodies and minds,Psychology,0.740129364,0.140614035,0.46961477,0.446802968
Would you pass the wallet test?,Psychology,0.648034217,0.183838809,0.484109841,0.411167359
How do antidepressants work? - Neil R. Jeyasingam,Psychology,0.722058239,0.110354267,0.436037087,0.358832019
Why is pneumonia so dangerous? - Eve Gaus and Vanessa Ruiz,Psychology,0.696840106,0.11474871,0.421965719,0.221172377
5 ways social media is changing your brain,Psychology,0.6910889,0.149932102,0.543874289,0.478505272
"Cheese, dogs and a pill to kill mosquitoes and end malaria - Bart Knols",Public Health,0.740056257,0.093702706,0.468788187,0.344402577
What does this symbol actually mean? - Adrian Treharne,Public Health,0.693936782,0.164081115,0.443791691,0.323069954
What happens when you get heat stroke? - Douglas J. Casa,Public Health,0.753057259,0.129799108,0.470699848,0.344321176
How fast can a vaccine be made? - Dan Kwartler,Public Health,0.714644984,0.188205691,0.515784147,0.454054675
What is a coronavirus? - Elizabeth Cox,Public Health,0.677002745,0.053103256,0.418549135,0.30055278
The coronavirus explained and how you can combat it,Public Health,0.724162488,0.079514819,0.41600334,0.308156717
How pandemics spread - Mark Honigsbaum,Public Health,0.73858515,0.10297242,0.428392174,0.320116156
Fresh water scarcity: An introduction to the problem - Christiana Z. Peppard,Public Health,0.760154352,0.11073454,0.429927387,0.34071696
The Story of Cholera,Public Health,0.722866235,0.123901084,0.454622604,0.21576657
What Does Lead Poisoning Do To Your Brain?,Public Health,0.657954255,0.08056266,0.457949722,0.208920772
How do ventilators work? - Alex Gendler,Public Health,0.730232514,0.070143541,0.431838955,0.296745314
How one scientist took on the chemical industry - Mark Lytle,Public Health,0.695509958,0.070495253,0.439851769,0.24171425
How often should you get a flu shot? - Melvin Sanicas,Public Health,0.680002109,0.073885693,0.389560989,0.283836334
How soap kills the coronavirus,Public Health,0.73535166,0.158415493,0.50650082,0.346893378
How we conquered the deadly smallpox virus - Simona Zompi,Public Health,0.787578853,0.065566434,0.41957281,0.228232473
Myths you learned in health class,Public Health,0.63422741,0.088888889,0.389276179,0.204089705
Which is better: Soap or hand sanitizer? - Alex Rosenthal and Pall Thordarson,Public Health,0.715718561,0.098386063,0.42854577,0.285593054
Why do we have to wear sunscreen? - Kevin P. Boyd,Public Health,0.677203028,0.096077415,0.421393918,0.421435615
When is a pandemic over?,Public Health,0.652589307,0.181451848,0.481358492,0.352956131
How does asthma work? - Christopher E. Gaw,Public Health,0.729909311,0.185083528,0.481481635,0.447085278
Ugly History: Witch Hunts - Brian A. Pavlac,Religion,0.713609141,0.133870636,0.400770755,0.300357221
The hidden meanings of yin and yang - John Bellaimey,Religion,0.708232213,0.117555062,0.423590388,0.31583839
Why do we kiss?,Science & Technology,0.662660357,0.128816942,0.442518276,0.297305276
How much would it cost to buy the ocean? - Astrid J. Hsu,Science & Technology,0.724408333,0.073090649,0.406840184,0.276076613
Why a total solar eclipse is such a big deal,Science & Technology,0.688928585,0.088479808,0.446192436,0.342795699
What is the universe expanding into? - Sajan Saini,Science & Technology,0.712647119,0.124775422,0.519524705,0.367176772
The rights you might not realize you have - Shannon Odell,Science & Technology,0.737632818,0.177062775,0.495191441,0.405581717
Scientists are obsessed with this lake - Nicola Storelli and Daniele Zanzi,Science & Technology,0.672979663,0.06754329,0.407931423,0.223975896
Does time exist? - Andrew Zimmerman Jones,Science & Technology,0.69007379,0.22926596,0.553902837,0.431069382
Sound waves frozen in the fabric of the universe - Fabio Pacucci,Science & Technology,0.697189009,0.129871952,0.462859265,0.287948162
Iceland's superpowered underground volcanoes - Jean-Baptiste P. Koehl,Science & Technology,0.768314106,0.185505705,0.549961313,0.501808722
"How to get better at video games, according to babies - Brian Christian",Science & Technology,0.680028121,0.146289339,0.452616641,0.283362742
"What is Juneteenth, and why is it so important?",Science & Technology,0.658916052,0.071240049,0.363228035,0.202655779
What the biggest brain on Earth can do - David Gruber and Shane Gero,Science & Technology,0.652166676,0.107495617,0.39310893,0.404267629
"The incredible, bendable, twistable, expandable elephant trunk - Chase LaDue & Bruce A. Schulte",Science & Technology,0.723506301,0.077721412,0.35978242,0.281374648
